site_code,latitude,longitude,well_depth,well_use,geology,Region_Off,Basin_Subb,observations_2010,observations_2011,observations_2012,observations_2013,observations_2014,observations_2015,observations_2016,observations_2017,observations_2018,observations_2019,observations_2020,observations_2021,observations_2022,observations_2023,observations_2024
377058N1212998W001,37.7058,-121.2998,135.0,Residential,['Q'],NCRO,5-022.15,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
377061N1214199W001,37.7061,-121.4199,140.0,Residential,['Q'],NCRO,5-022.15,1,1,2,1,0,0,0,0,0,0,0,0,2,2,1
377076N1210871W001,37.70763,-121.08717,125.0,Observation,['Q'],SCRO,5-022.02,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2
377076N1210871W002,37.70763,-121.08714,250.0,Observation,['Q'],SCRO,5-022.02,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2
377082N1209741W001,37.70853,-120.97428,650.0,Irrigation,['Q'],SCRO,5-022.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
377112N1213611W001,37.7112,-121.3611,500.0,Irrigation,['Q'],NCRO,5-022.15,3,3,3,4,3,3,4,4,10,12,9,1,2,2,0
377113N1206766W001,37.71095,-120.67694,815.0,Irrigation,['Q'],SCRO,5-022.02,2,3,3,4,4,2,2,2,2,2,2,2,2,2,2
377127N1209374W001,37.71273,-120.93759,604.0,Irrigation,['Q'],SCRO,5-022.02,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0
377136N1212508W001,37.7136,-121.2508,226.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,1,0,0,2,2,2,1,2,2,2,1
377143N1214459W001,37.7143,-121.4459,480.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377143N1214459W002,37.7143,-121.4459,690.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377143N1214459W003,37.7143,-121.4459,820.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377149N1214257W001,37.71487,-121.42567,505.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377149N1214257W002,37.71487,-121.42567,715.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377149N1214257W003,37.71487,-121.42567,820.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377160N1208674W001,37.71597,-120.86695,500.0,Irrigation,['Q'],SCRO,5-022.02,0,1,2,2,2,2,2,2,2,2,2,2,3,2,2
377177N1206918W001,37.71786,-120.69188,815.0,Irrigation,['Q'],SCRO,5-022.02,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2
377182N1207857W001,37.71838,-120.78629,590.0,Irrigation,['QPc'],SCRO,5-022.02,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2
377188N1207754W001,37.7188,-120.7754,604.0,Irrigation,['QPc'],SCRO,5-022.02,2,2,1,2,1,2,2,2,2,1,2,2,1,0,0
377202N1210988W001,37.72031,-121.09886,393.0,Irrigation,['Q'],SCRO,5-022.02,2,2,2,2,2,3,2,2,2,2,2,2,1,0,0
377271N1210868W001,37.72719,-121.087,302.0,Irrigation,['Q'],SCRO,5-022.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
377280N1210413W001,37.72806,-121.04143,320.0,Irrigation,['Q'],SCRO,5-022.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
377285N1209415W001,37.72857,-120.94155,165.0,Observation,['Q'],SCRO,5-022.02,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
377299N1210088W001,37.73,-121.00883,303.0,Irrigation,['Q'],SCRO,5-022.02,1,2,0,0,0,0,2,2,2,2,2,2,1,0,0
377307N1207916W001,37.7307,-120.7916,680.0,Irrigation,['QPc'],SCRO,5-022.02,2,2,1,2,2,1,1,2,2,2,2,0,0,0,0
377323N1206328W001,37.73237,-120.63288,290.0,Observation,['QPc'],SCRO,5-022.02,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2
377332N1208818W001,37.73292,-120.8814,196.0,Irrigation,['Q'],SCRO,5-022.02,1,2,1,2,2,2,2,2,2,2,2,1,0,0,1
377335N1208999W001,37.73338,-120.89913,505.0,Irrigation,['Q'],SCRO,5-022.02,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2
377341N1213039W001,37.7341,-121.3039,40.0,Residential,['Q'],NCRO,5-022.15,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1
377346N1209774W001,37.73491,-120.97753,595.0,Irrigation,['Q'],SCRO,5-022.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
377351N1209648W001,37.73513,-120.96482,560.0,Irrigation,['Q'],SCRO,5-022.02,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2
377355N1208516W001,37.7355,-120.8516,475.0,Unknown,['Q'],SCRO,5-022.02,2,2,1,1,2,2,1,2,2,1,2,1,1,0,0
377363N1211654W001,37.7363,-121.1654,386.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
377396N1207564W001,37.73963,-120.75649,265.0,Observation,['QPc'],SCRO,5-022.02,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2
377396N1208929W001,37.73915,-120.89308,523.0,Irrigation,['Q'],SCRO,5-022.02,2,2,1,2,2,2,2,1,1,2,1,1,1,1,0
377402N1214508W001,37.74019,-121.45076,480.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377402N1214508W002,37.74019,-121.45076,670.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,9,12,9
377402N1214508W003,37.74019,-121.45076,800.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377406N1212160W001,37.7406,-121.216,86.0,Residential,['Q'],NCRO,5-022.01,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
377417N1211929W001,37.7417,-121.1929,162.0,Irrigation,['Q'],NCRO,5-022.01,2,2,1,0,2,2,1,2,0,0,0,0,0,0,0
377427N1213943W001,37.74266,-121.39432,460.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377427N1213943W002,37.74266,-121.39432,640.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,9,12,9
377427N1213943W003,37.74266,-121.39432,820.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377434N1207043W001,37.74341,-120.70435,300.0,Observation,['QPc'],SCRO,5-022.02,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2
377460N1208018W001,37.746,-120.8018,611.0,Irrigation,['QPc'],SCRO,5-022.02,2,2,1,2,1,2,2,1,2,0,0,0,0,0,0
377521N1208518W001,37.7521,-120.8518,402.0,Unknown,['Q'],SCRO,5-022.02,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
377528N1215156W001,37.7528,-121.5156,45.0,Other,['Q'],NCRO,5-022.15,1,1,2,2,0,1,2,2,2,2,1,1,2,2,1
377530N1208960W001,37.75323,-120.89693,125.0,Irrigation,['Q'],SCRO,5-022.02,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2
377548N1210219W001,37.7548,-121.0219,305.0,Irrigation,['Q'],NCRO,5-022.01,12,12,10,9,10,10,10,9,9,10,10,9,0,0,0
377560N1208643W001,37.75592,-120.86387,293.0,Irrigation,['Q'],SCRO,5-022.02,0,1,2,2,2,2,2,2,2,2,2,2,3,2,2
377562N1213777W001,37.7562,-121.3777,135.0,Residential,['Q'],NCRO,5-022.15,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
377565N1211225W001,37.7565,-121.1225,262.0,Unknown,['Q'],NCRO,5-022.01,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0
377602N1208849W001,37.7599,-120.8854,415.0,Irrigation,['Q'],SCRO,5-022.02,0,1,2,2,2,2,2,2,2,2,2,2,3,2,2
377631N1208253W001,37.76312,-120.82536,175.0,Observation,['Q'],SCRO,5-022.02,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
377652N1210690W001,37.7652,-121.069,65.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,8,11,4,0,0,0,0
377656N1214199W001,37.76563,-121.41992,465.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377656N1214199W002,37.76563,-121.41992,645.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,9,12,9
377656N1214199W003,37.76563,-121.41992,810.0,Observation,['Q'],NCRO,5-022.15,0,0,1,2,2,2,2,2,2,2,1,2,3,5,4
377691N1212204W001,37.7691,-121.2204,203.0,Unknown,['Q'],NCRO,5-022.01,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0
377699N1212386W001,37.7699,-121.2386,160.0,Irrigation,['Q'],NCRO,5-022.01,2,2,1,1,2,2,1,2,0,0,0,0,0,0,0
377701N1209257W001,37.7701,-120.9257,288.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,8,11,6,12,12,12,12
377702N1211438W001,37.7702,-121.1438,310.0,Residential,['Q'],NCRO,5-022.01,12,12,11,12,12,8,8,10,10,11,6,0,0,0,0
377705N1211437W001,37.7705,-121.1437,135.0,Other,['Q'],NCRO,5-022.01,12,12,11,12,12,8,8,10,10,11,6,0,0,0,0
377708N1211790W001,37.7708,-121.179,79.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,1,2,2,2,2,1,0,0,1,1
377736N1210885W001,37.7736,-121.0885,57.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,1,2,2,8,11,8,0,0,0,0
377742N1212713W001,37.7742,-121.2713,165.0,Irrigation,['Q'],NCRO,5-022.01,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0
377766N1208657W001,37.7766,-120.8657,225.0,Unknown,['Q'],NCRO,5-022.01,1,2,1,2,2,2,2,4,4,3,2,2,2,2,2
377777N1211226W001,37.7777,-121.1226,200.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
377777N1211504W001,37.7777,-121.1504,112.0,Irrigation,['Q'],NCRO,5-022.01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
377796N1211883W001,37.7796,-121.1883,235.0,Irrigation,['Q'],NCRO,5-022.01,2,2,1,1,2,2,1,2,0,0,0,0,0,0,0
377810N1210512W001,37.781,-121.0512,82.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,8,10,10,12,12,12,12
377810N1211142W001,37.781,-121.1142,180.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,2,2,1,2,2,2,2,1,0
377813N1212515W001,37.7813,-121.2515,300.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
377813N1214420W001,37.7813,-121.442,80.0,Residential,['Q'],NCRO,5-022.15,1,1,2,2,1,1,1,2,2,2,0,2,1,2,1
377819N1210309W001,37.7819,-121.0309,128.0,Irrigation,['Q'],NCRO,5-022.01,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0
377823N1213330W001,37.78232,-121.33303,22.0,Observation,['Q'],NCRO,5-022.15,4,3,4,4,4,3,3,2,2,1,2,2,2,9,11
377860N1209016W001,37.786,-120.9016,475.0,Irrigation,['Q'],NCRO,5-022.01,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0
377902N1209687W001,37.7902,-120.9687,107.0,Residential,['Q'],NCRO,5-022.01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
377909N1208675W001,37.7909,-120.86752,501.0,Irrigation,['Q'],NCRO,5-022.01,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
377951N1216011W001,37.79512,-121.60111,80.0,Irrigation,['Q'],NCRO,5-022.15,0,0,0,0,1,2,2,2,2,2,2,2,1,0,0
377952N1207505W001,37.79522,-120.75055,575.0,Irrigation,['QPc'],NCRO,5-022.01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
377976N1214560W001,37.7976,-121.456,92.0,Residential,['Q'],NCRO,5-022.15,1,1,2,2,2,1,2,2,2,2,0,2,1,2,1
377979N1215800W001,37.79713,-121.5794,24.0,Observation,['Q'],NCRO,5-022.15,0,0,0,0,1,2,2,2,2,2,2,2,1,0,0
377992N1209892W001,37.7992,-120.9892,204.0,Irrigation,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,6,10,5,12,11,10,11
377993N1210526W002,37.7993,-121.05262,240.0,Residential,['Q'],NCRO,5-022.01,0,0,0,0,0,0,0,0,7,11,6,12,12,12,12
377994N1210530W001,37.7994,-121.053,76.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,3,5,1,0,0,0,0,0
378000N1213200W001,37.81122,-121.32541,28.0,Observation,['Q'],NCRO,5-022.15,298,365,366,365,364,365,258,0,0,0,0,0,0,0,0
378000N1213200W002,37.81254,-121.32555,25.0,Observation,['Q'],NCRO,5-022.15,319,323,365,365,365,365,258,0,0,0,0,0,0,0,0
378000N1213200W003,37.81257,-121.32556,40.0,Observation,['Q'],NCRO,5-022.15,364,364,365,364,365,365,258,0,0,0,0,0,0,0,0
378000N1213200W004,37.8625,-121.32161,20.0,Observation,['Q'],NCRO,5-022.15,212,120,324,365,323,154,0,0,0,0,0,0,0,0,0
378001N1210796W001,37.8001,-121.0796,336.0,Irrigation,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0
378034N1209801W001,37.8034,-120.9801,95.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,8,11,6,11,11,12,12
378076N1212997W001,37.8076,-121.29972,498.0,Observation,['Q'],NCRO,5-022.15,4,4,4,4,4,4,4,4,5,4,4,0,2,4,0
378085N1208416W001,37.8085,-120.8416,260.0,Residential,['QPc'],NCRO,5-022.01,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0
378088N1208895W001,37.80877,-120.88945,280.0,Irrigation,['Q'],NCRO,5-022.01,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1
378097N1215428W001,37.80969,-121.54278,20.0,Observation,['Q'],NCRO,5-022.15,365,365,366,365,365,287,366,357,367,232,0,0,0,0,0
378100N1212779W001,37.81006,-121.2779,315.0,Observation,['Q'],NCRO,5-022.15,4,4,4,4,4,4,4,4,5,4,4,0,3,3,0
378102N1211618W001,37.8102,-121.1618,104.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,7,11,6,12,12,12,12
378103N1215449W001,37.81031,-121.54489,106.0,Observation,['Q'],NCRO,5-022.15,377,72,231,365,344,366,294,69,367,232,0,0,0,0,0
378105N1215422W001,37.8105,-121.54219,20.0,Observation,['Q'],NCRO,5-022.15,365,365,366,365,365,222,366,367,368,189,0,0,0,0,0
378108N1215426W001,37.81083,-121.54264,51.0,Observation,['Q'],NCRO,5-022.15,231,47,231,365,365,366,294,68,367,189,0,0,0,0,0
378112N1208251W001,37.81124,-120.82508,720.0,Irrigation,['QPc'],NCRO,5-022.01,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
378116N1209613W001,37.8116,-120.9613,144.0,Residential,['Q'],NCRO,5-022.01,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0
378116N1212841W001,37.81163,-121.28417,31.0,Observation,['Q'],NCRO,5-022.15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
378125N1211443W001,37.8125,-121.1443,130.0,Irrigation,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0
378126N1212368W001,37.8126,-121.2368,158.0,Residential,['Q'],NCRO,5-022.01,2,2,1,2,2,2,2,1,2,8,5,12,12,12,12
378130N1209240W001,37.81304,-120.92401,502.0,Irrigation,['QPc'],NCRO,5-022.01,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
378130N1212758W001,37.81305,-121.27582,216.0,Industrial,['Q'],NCRO,5-022.15,4,4,5,4,4,4,4,4,6,4,2,0,2,4,0
378130N1212758W002,37.81305,-121.27582,329.0,Observation,['Q'],NCRO,5-022.15,4,4,4,4,4,4,4,4,5,4,4,4,3,3,0
378132N1207182W001,37.81481,-120.7166,475.0,Irrigation,['Q'],NCRO,5-022.01,2,2,1,2,2,1,1,0,1,2,2,1,2,1,0
378138N1208591W001,37.8138,-120.8591,234.0,Irrigation,['QPc'],NCRO,5-022.01,1,0,1,2,2,2,3,3,4,2,2,2,2,2,2
378143N1211910W001,37.8143,-121.191,350.0,Observation,['Q'],NCRO,5-022.01,0,0,0,0,0,10,12,12,10,2,0,1,3,2,0
378150N1210413W001,37.815,-121.0413,450.0,Irrigation,['Q'],NCRO,5-022.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
378165N1213145W001,37.81657,-121.31459,21.0,Observation,['Q'],NCRO,5-022.15,2,4,4,4,4,3,3,2,2,2,2,2,2,9,11
378177N1212791W001,37.8177,-121.2791,248.0,Irrigation,['Q'],NCRO,5-022.15,2,2,1,2,0,1,2,1,0,0,0,0,0,0,0
378181N1209966W001,37.8181,-120.9966,144.0,Residential,['Q'],NCRO,5-022.01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
378186N1215438W001,37.81856,-121.54381,25.0,Observation,['Q'],NCRO,5-022.15,377,377,376,365,365,30,0,0,2,0,0,0,0,0,0
378186N1215443W001,37.81856,-121.54433,25.0,Observation,['Q'],NCRO,5-022.15,231,377,376,365,337,1,256,1,282,188,0,0,0,0,0
378189N1210150W001,37.8189,-121.015,132.0,Residential,['Q'],NCRO,5-022.01,1,1,2,2,0,1,1,1,1,0,1,0,0,0,0
378191N1211861W001,37.8191,-121.1861,300.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,2,1,2,2,1,2,1,2,2,2,0
378196N1216001W001,37.90613,-121.64192,120.0,Other,['Q'],NCRO,5-022.19,0,0,0,0,3,8,10,10,9,4,7,4,6,1,3
378201N1211168W001,37.8201,-121.1168,316.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,2,1,2,0,1,0,1,0,2,2,0
378203N1215436W001,37.82033,-121.54361,25.0,Observation,['Q'],NCRO,5-022.15,69,0,0,0,0,0,0,81,73,0,0,0,0,0,0
378204N1215444W001,37.82042,-121.54444,89.0,Observation,['Q'],NCRO,5-022.15,296,0,86,365,365,365,21,77,368,189,0,0,0,0,0
378230N1211607W001,37.823,-121.1607,308.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378230N1211676W001,37.823,-121.1676,225.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378280N1210256W001,37.828,-121.0256,87.0,Unknown,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378284N1209384W001,37.8284,-120.9384,264.0,Irrigation,['QPc'],NCRO,5-022.01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
378287N1212673W001,37.82872,-121.26737,271.0,Observation,['Q'],NCRO,5-022.15,4,2,2,2,2,2,2,2,2,2,2,2,2,1,0
378312N1209797W001,37.8312,-120.9797,223.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,1,2,1,1,2,1,2,0,1,1
378324N1208352W001,37.8324,-120.8352,260.0,Residential,['QPc'],NCRO,5-022.01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
378332N1209185W001,37.8332,-120.9185,390.0,Irrigation,['QPc'],NCRO,5-022.01,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
378344N1212064W001,37.8344,-121.2064,110.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,8,12,10,11,12,12,12
378352N1208346W001,37.8352,-120.8346,300.0,Irrigation,['QPc'],NCRO,5-022.01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
378352N1209570W001,37.8352,-120.957,408.0,Irrigation,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
378402N1208710W001,37.8402,-120.871,400.0,Irrigation,['QPc'],NCRO,5-022.01,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
378410N1212865W001,37.841,-121.2865,145.0,Residential,['Q'],NCRO,5-022.15,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0
378421N1209385W002,37.84211,-120.93845,340.0,Irrigation,['QPc'],NCRO,5-022.01,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
378422N1209427W001,37.8422,-120.9427,408.0,Unknown,['QPc'],NCRO,5-022.01,2,2,2,2,2,2,2,2,5,10,7,12,12,12,14
378431N1210816W001,37.8431,-121.0816,400.0,Irrigation,['Q'],NCRO,5-022.01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
378435N1215801W001,37.8435,-121.5801,20.0,Observation,['Q'],NCRO,5-022.19,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0
378441N1209799W001,37.8441,-120.9799,337.0,Unknown,['Q'],NCRO,5-022.01,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0
378452N1208782W001,37.8452,-120.8782,299.0,Irrigation,['QPc'],NCRO,5-022.01,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0
378459N1210196W001,37.8459,-121.0196,384.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378461N1211456W001,37.8461,-121.1456,356.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
378477N1213008W001,37.8477,-121.3008,188.0,Residential,['Q'],NCRO,5-022.01,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0
378480N1212464W001,37.848,-121.2464,248.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,8,12,11,12,12,12,12
378491N1209493W001,37.8491,-120.9493,328.0,Irrigation,['QPc'],NCRO,5-022.01,10,8,7,10,7,8,10,5,0,0,0,0,0,0,0
378500N1213200W001,37.85157,-121.32336,20.0,Observation,['Q'],NCRO,5-022.15,304,365,282,365,365,153,0,0,0,0,0,0,0,0,0
378500N1213200W002,37.85145,-121.32389,21.0,Observation,['Q'],NCRO,5-022.15,310,365,324,365,323,154,0,0,0,0,0,0,0,0,0
378503N1211908W001,37.8503,-121.1908,332.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378507N1216238W001,37.8507,-121.6238,45.0,Residential,['Q'],NCRO,5-022.19,2,2,2,2,4,8,12,12,2,1,7,2,2,1,0
378521N1207663W001,37.8521,-120.76629,220.0,Irrigation,['Q'],NCRO,5-022.01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
378558N1215476W001,37.8558,-121.5476,20.0,Observation,['Q'],NCRO,5-022.15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
378560N1212062W001,37.856,-121.2062,296.0,Irrigation,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0
378561N1210752W001,37.8561,-121.0752,140.0,Residential,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,4,10,7,0,0,0,0
378562N1210588W001,37.8562,-121.0588,396.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,1,2,2,2,2,1,2,2,2,1
378562N1212685W001,37.8562,-121.2685,205.0,Irrigation,['Q'],NCRO,5-022.01,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0
378565N1210946W001,37.8565,-121.0946,660.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378574N1215705W001,37.88744,-121.57056,20.0,Observation,['Q'],NCRO,5-022.15,4,3,7,4,2,0,0,0,0,0,0,0,0,0,0
378579N1215495W001,37.8579,-121.5495,20.0,Observation,['Q'],NCRO,5-022.15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
378581N1215651W001,37.8581,-121.5651,20.0,Observation,['Q'],NCRO,5-022.15,4,3,7,7,9,0,0,0,0,0,0,0,0,0,0
378589N1207522W001,37.85886,-120.75216,155.0,Irrigation,['QPc'],NCRO,5-022.01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
378589N1210332W001,37.87076,-121.01978,260.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378591N1215552W001,37.8591,-121.5552,20.0,Observation,['Q'],NCRO,5-022.15,4,3,7,4,5,0,0,0,0,0,0,0,0,0,0
378598N1215584W001,37.8598,-121.5584,20.0,Observation,['Q'],NCRO,5-022.15,0,0,7,7,9,0,0,0,0,0,0,0,0,0,0
378600N1213200W001,37.86239,-121.32112,17.0,Observation,['Q'],NCRO,5-022.15,365,365,366,365,365,153,0,0,0,0,0,0,0,0,0
378615N1215511W001,37.8615,-121.5511,20.0,Observation,['Q'],NCRO,5-022.15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
378616N1209459W001,37.8616,-120.9459,212.0,Residential,['QPc'],NCRO,5-022.01,1,1,2,2,2,0,1,1,0,0,1,0,0,1,0
378621N1212228W001,37.8621,-121.2228,85.0,Other,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378621N1215796W001,37.8621,-121.5796,20.0,Observation,['Q'],NCRO,5-022.19,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0
378626N1215535W001,37.8626,-121.5535,20.0,Observation,['Q'],NCRO,5-022.15,4,3,7,4,5,0,0,0,0,0,0,0,0,0,0
378631N1213008W001,37.8631,-121.3008,132.0,Residential,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378641N1215504W001,37.8641,-121.5504,20.0,Observation,['Q'],NCRO,5-022.15,4,3,7,4,5,0,0,0,0,0,0,0,0,0,0
378644N1215710W001,37.8644,-121.571,20.0,Observation,['Q'],NCRO,5-022.15,11,9,21,9,5,0,0,0,0,0,0,0,0,0,0
378660N1212888W001,37.866,-121.2888,185.0,Irrigation,['Q'],NCRO,5-022.01,10,8,10,11,11,9,7,8,0,0,0,0,0,0,0
378678N1211832W001,37.8678,-121.1832,213.0,Irrigation,['Q'],NCRO,5-022.01,9,8,9,9,8,10,8,8,9,10,4,0,0,0,0
378686N1215751W001,37.8686,-121.5751,20.0,Observation,['Q'],NCRO,5-022.15,4,3,7,7,5,0,0,0,0,0,0,0,0,0,0
378690N1216484W001,37.81689,-121.59916,65.0,Residential,['Q'],NCRO,5-022.19,0,0,0,0,3,7,10,10,2,2,7,2,6,2,3
378703N1216407W001,37.86841,-121.64122,70.0,Residential,['Q'],NCRO,5-022.19,0,0,0,0,3,7,10,10,9,4,7,2,6,2,3
378710N1211098W001,37.871,-121.1098,125.0,Unknown,['Q'],NCRO,5-022.01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
378734N1209447W001,37.8734,-120.9447,280.0,Irrigation,['QPc'],NCRO,5-022.01,1,1,2,2,0,1,1,0,0,1,0,0,0,1,0
378743N1215771W001,37.8743,-121.5771,20.0,Observation,['Q'],NCRO,5-022.15,8,6,13,7,5,0,0,0,0,0,0,0,0,0,0
378755N1212519W001,37.8755,-121.2519,90.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
378764N1213154W001,37.8764,-121.3154,200.0,Irrigation,['Q'],NCRO,5-022.01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
